mineral_id,type,note
2893652e-3977-4550-a487-7f2eaf6566c1,2,For its content of magnesium and relation to zippeite.
55e82e75-586c-4dd2-8466-6444a3e22822,2,For magnesium in the composition.
6b3af1e6-dcce-4891-8970-9b1c8d632798,2,In allusion to its chemical composition
c8b4b5a3-37d3-4725-8fd4-3acca9b12006,2,A variety of Tosudite
7208c46b-b93d-4bd9-8b74-18a98246f975,2,As a Mg-bearing member of Zinnwaldite series
8ab6e650-247a-4be3-976e-71abd6adc0ee,1,"Possibly an allusion to the locality, Magnesia, Greece."
569bd460-e18d-4d82-bda7-b98ea10cb9d5,2,A ferrian variety of ilmenite.
67c31aaf-e202-491d-833b-e44b38e64f41,2,"For being a MAGNETic oxide of iron, manganese, and lead, plumbum."
e6aa4855-131c-4453-ab71-a59c6fc2b9d4,2,Named as the Mg analogue of triplite
36ca74cf-a504-4f44-a3b6-e3d5d4410fcd,2,Named for chemical composition.
1a0bd4d0-0360-4adc-8d03-043e176a99db,2,A chromian variety of spinel.
456268e4-5220-4834-9876-11c590b9e672,2,"The name refers to the relationship to the other columbite group species, with dominant magnesium."
92c9c0a4-cb3b-47c4-b2d9-fa3bbc181fcd,3,Mahogany Obsidian is natural glass obsidian that has inclusions of Magnetite or Haematite creating the mahogany coloured patches in it.
e65169e8-a50f-4539-b2ee-2a7654f859a8,2,"For MAnganese, sodium, NAtrium, potassium, Kalium, and SIlicon in its composition."
46feb51d-9e43-4be0-b77f-c41953e7fb8d,16,Mandarin-coloured garnet
44f803b3-91d6-4504-a16b-60653bff9685,2,In allusion to the manganese content and the relationship to diaspore.
fae08cd8-5f65-43c8-87c3-7e9861a73cff,2,In allusion to its chemical relationship to apatite
63aca3b6-1224-4bbb-adfc-9d5692248ea6,2,For MANGANese and ARSenic in the composition.
6f50fd0e-10ab-4f26-b142-90fb46b1fdb9,2,For the manganese content and relation to babingtonite.
621275a8-2da9-4590-89a4-6886eb3ca8b7,2,"For its MANGANese content, and relation to belyankinite."
c66ae26e-d62b-434e-a05f-fb0dea6eec10,2,For the manganese dominant analogue of berzeliite.
09b53916-f031-40b4-805a-2b11eadbdc57,2,In allusion to the manganese content and relationship to brucite.
4bfe6785-6bed-4893-8173-305b650669d6,2,"The native element, described in 2001 without I.M.A. approval."
bbf8e6d7-a315-4f6e-b08f-d32578cf9659,2,A variety of Manganese Oxides. Black dendritic films of various visually indistinguishable black manganese oxides
ba93cd4e-9267-4f44-9f39-22a08d70fe78,2,A generic name given to manganese oxides and hydroxides of mixed composition.
48c9c34d-1d52-44c1-8b7d-0faf15936f93,2,A variety of Hydroxylapatite containing Mn2+ substituting for Ca up to at least Mn:Ca = 1:7.7.
4d5155d8-c789-43e6-832f-027eceb65c30,2,The Mn analogue of flurlite.
a9822659-a6d3-4bd3-adcc-e8db08211966,2,As the manganese analog of gordonite.
0a1b8ca6-36fc-48cf-a29c-e9277e61ae43,2,A manganoan variety of Goslarite.
ed473a21-5ffa-443b-aa4c-f2c2883c4f4d,2,For manganese in the composition and relation to humite.
bb02cd05-3175-4213-b7f8-cd55fc4bf2dd,2,Mangani-dellaventuraite is a dellaventuraite root name amphibole in the WO2- dominant amphibole with Mn3+ as the dominant element in the C3+ position.
cc78831e-c54e-4c2e-815c-426fd7806bcd,2,Mangani-obertiite is a obertiite root name amphibole in the WO2- dominant amphibole group with Mg as the dominant element in the C2+ position and Mn3+ as the dominant element in the C3+ position.
2e9ddf39-47ca-4a59-b466-a0f58cd73ada,2,The Mn(III) analogue of pargasite.
0b11df04-35f0-4d0c-b4ca-4309f3617454,2,Mn3+-dominant analogue of Ferriakasakaite-(La).
5f9ba576-ebb4-47c4-b4d5-cb644744d37f,2,The Ce analogue of manganiandrosite.
e133904f-6df4-4849-bc2a-a160dac4c90e,2,The La analogue of manganiandrosite.
01e9106d-20a9-46f2-848b-dd8b5c97f4dc,2,"Named for “celadonite” and “mangani”, in allusion to the dominant Mn3+ trivalent octahedral cation instead of Fe3+."
e06570c5-750e-4a2c-902c-25ff3dd16034,2,A manganian variety of ilmenite.
b0876d52-43b9-4e21-90f6-afe9a7339c0c,2,As the Mn-analogue of ilvaite.
07de5aae-e93b-4bd3-9e69-9bcf065b1084,2,Due to chemical similarity to Piemontite-(Sr)
ae48cd7d-54c1-4f62-a865-97fe1586b60c,2,For MANGANese in the composition.
b37eb577-2aff-4249-83e2-7739a53a68f3,2,As a manganese compound analogous to Lotharmeyerite
18de89b6-c91d-493e-9c38-b451a263ef0d,2,In allusion tom its manganese content and identity as magnetite.
e43153a5-fc1f-41dc-888e-9789b2c6a9b9,2,Mangano-ferri-eckermannite is defined with Mn dominant C3+ position and Fe dominant W position
9ff81a2a-9c4d-45dc-a28d-1cbe4b27b192,2,Mangano-mangani-ungarettiite is a ungarettiite root name amphibole in the WO2- dominant amphibole group with Mn2+ as the dominant element in the C2+ position and Mn3+ as the dominant element in the C3+ position.
42d8fbd3-fcd2-43a2-9d10-d8b0e5919d6e,2,A manganiferous variety of Adamite.
71c816e4-9da9-4364-82ed-e14fce31f8ab,2,A manganese-bearing variety of ankerite.
70ef2a93-a003-42ed-a55d-9056dfbdff6a,2,A calcite rich in manganese.
9a844438-57f3-476c-98a5-1dd4e6438b91,2,A variety of Cobaltlotharmeyerite
dd4c56ea-8a52-439a-a8a5-25f76b99d347,2,A Mn-bearing dolomite.
2d3acf9f-cc06-4f6b-a564-0d702326fc29,2,A manganoan epsomite.
de9b20a2-c33b-46b1-977a-200b1fff6863,2,A variety of Gahnite
f7b4c4c1-1600-4e3b-aec3-6aaf019b745c,2,A variety of Goldmanite
d8a3c443-4a43-47e3-9871-d90dfbfc603c,2,A variety of Grossular
0b84a78b-b0cd-4856-8592-47f40051aacd,2,A variety of Hedenbergite
81ffa505-aaae-4517-a14c-eb4e30b97855,2,A manganese-bearing variety of ilmenite
1bfae1eb-d285-4b9c-bbb0-4db6fe6e1dfe,2,A Mn-bearing variety of jamesonite.
128a507a-5699-432b-bcac-3bb6cb429e34,2,A manganoan melanterite
85fab4d1-af5d-4416-89c2-789c88723ab1,2,A manganese-bearing variety of pectolite.
64d3b269-bf38-4746-9c48-404136a0c100,2,A manganese-bearing variety of phlogopite.
2dc0a91f-d045-4eb6-827c-55c0aff50f89,2,A variety of Pickeringite
4713d31b-d32c-4764-9122-34f64ce9d392,2,A variety of Siderite
01cfc851-d5c3-439c-a032-79723e1f4446,2,A variety of Stilpnomelane
aba94193-0d43-4df7-9311-4a4aef58d33f,2,A Manganoan variety of Trilithionite
6dfa8c83-d396-4ba5-9b81-bbbb47bbf6f1,2,Manganese-bearing variety of Vesuvianite
27143f62-cc85-4e53-a724-bd0312b13657,2,For the chemical composition of the M 2+ structural site and relationship to blödite.
edcc2995-977f-464e-a9bd-955484b6741b,2,"For MANGANese in its composition, and relation to magnesiochromite."
2c36a499-a101-40d8-944c-f14ac817cd40,2,"The name refers to the relationship to the other columbite group species, with dominant manganese"
3a13905a-5a6a-4af3-a405-9732da7bb594,2,In allusion to the dominance of Mn in the composition and its relationship to cummingtonite.
4ef3962a-457e-42a7-b643-cdf7fb20d109,2,As a member of the eudialyte group with dominant manganese in the M2 structural sites and silicon dominant in M3 and M4 sites.
417c156f-5a33-48f4-b1c0-1e3414db3f06,2,"Named as manganogrunerite for its relationship to grunerite. In order to better distinguish between amphibole end-member member compositions, the CNMNC has decided to rename manganogrunerite. The new name is clino-ferro-suenoite"
f7e113b0-4088-4411-95c0-d37bc7531a6f,2,For the dominant manganese content and its relation to hörnesite.
c792b51f-22db-42b6-94b3-5af84b7e0d35,2,As the manganese analog of kaskaite.
b60aa19b-ea35-491c-a026-1a7ebcf6361d,2,As the manganese analog of homyakovite.
a642be46-1e0c-4dd9-a2f0-1cda4e532d87,2,As the manganese-dominant analogue of kukisvumite.
c077bc1e-6683-4181-84c0-db51c4afff80,2,As a manganese compound analogous to langbeinite.
c0559143-21ff-475e-a18e-6bfb2b634486,2,Due to its chemical composition
19f5b104-292f-4a9a-a4ef-2fd6e668faff,2,In allusion to the dominance of manganese in the composition and its relationship with Naujakasite.
50ae94f1-07ef-42d4-8c70-549a21a98312,2,For the preponderance of manganese in this chemical variant of the neptunite structure.
63be3871-8a95-49e9-9637-31deea2cd5d6,2,Named as the Mn++ dominant analogue of nordite-(Ce). Nordite series is named after the word for north because of its northern origin in the Lovozero Massif.
dfbaeb24-032f-462a-9637-1a97c66c0a96,2,A Mn-bearing wollastonite.
0e2c7974-3e1d-4258-8b93-85a0a6df6418,2,A Mn-rich variety of Biotite (phyllosilicate mineral)
67b25403-3962-4fc5-ad75-3f4c8dac12b2,2,For the essential manganese content and the close analogy of the formula and unit-cell dimensions with quadratite.
68dd1470-4a42-433a-a077-345b2ba3c62c,2,As the manganese analog of segelerite.
41fe333d-ca81-409f-bb42-ad37b46c31b0,2,The manganese-dominant equivalent of shadlunite
b43c0729-beff-4886-ad42-402ebb6c63ba,2,As an oxide of manganese.
04e5f3b5-46c7-40ed-8526-786096c69ae8,2,"For a manganese-bearing, ""mangano-"""
04e5f3b5-46c7-40ed-8526-786096c69ae8,18,For a spherical mineral.
6d2e2d6d-9924-4054-8c96-a6578ae0c10b,2,"For MANGANese and antimony, STIBium, in the composition."
93acda03-b0d1-4b76-8fa0-46be2028f084,2,As the manganese analog of tychite.
a37994aa-6524-41bc-a959-9a4879474b10,2,The name refers to the relationship to the manganite
b3df98c0-fbd7-4c05-9320-87853ca356ff,2,Due to chemical composition
e843e1b9-10ff-443a-9133-1aba1fc8ac7a,2,"In allusion to the dominance of Mn3+ in the formula and its relationship to vesuvianite. The original ""manganvesuvianite"" from Harstigen, Langban District, Sweden is discredited as manganoan vesuvianite. The redefined Fe3+ analog of vesuvianite is not found at Langban."
870b1a01-5e8c-4752-8b0e-16210b38740b,16,Flat disc resembling dollar coins
e52a3405-55f0-4f8d-9356-de17b090b7f3,16,Due to similarity to diamond
b80ed114-c04b-4003-ba02-2e34313b2868,13,A rock consisting of a (usually) silicified matrix containing veins or blebs of precious opal
21c9f51d-d45e-4646-8b82-1d92136183a9,2,"Named for its relationship to mazzite, with a suffix indicating the incorporation of magnesium"
0c224d11-1377-410e-963e-ac145225badf,2,"Named for its relationship to mazzite, with a suffix indicating the incorporation of sodium rather than magnesium."
2dcb7906-8a49-4512-9388-e47e3c55cb8f,18,A polytype of Mckelveyite-(Y)
51014511-3dd4-4150-823d-fa51c8bac684,2,"Named in allusion to the size of the Z value since it shares the same chemical formula with kalsilite, but its unit cell is 12 times larger."
4ced7f0b-f268-47f1-867f-ff8b4cc06ec9,2,The name reflects belonging of the mineral to arsenates
6d4ed0df-0bdd-48b5-99f2-1cd83d94e208,2,For Cerium
3b891ac0-f435-421e-af10-6c69eeafe75d,2,"For antimony, STIBium, in its composition."
3dc16be0-8735-4d46-8680-4433dd772a05,2,for the VANADium in the composition.
c1b8e94e-b9df-44c1-b0cc-1b7baf35415f,2,For the chemical relation to leucophanite.
0fbc259a-6ddb-4019-adb3-4b90d042e6d5,2,"For species-defining cations, zinc and potassium."
054c9eec-7ee1-4865-8fdf-cbf8e1449de3,2,As a Ce analogue of Mendeleevite
26b4054a-7a50-4313-ab1f-5d538fec19ef,2,As a Nd analogue of Mendeleevite
1959e4c4-6452-4d11-ab79-8318d5f01851,2,As a KCa member of mendozavilite group
0ab11158-1608-47b7-8c24-a353a2a8b802,2,As a NaCu member of mendozavilite group
25686795-dfca-494c-8a19-58c4aec532a2,2,As a NaFe member of mendozavilite group
560b004e-0daf-47b4-9077-4c7b041c3599,2,A variety of Cadmoselite
253b5e6e-cae4-4947-b448-1faccbe46ba9,2,A variety of gold with a Mercury content of up to 15 weight percent.
4396f37d-06bf-4eb2-8937-4d77e6647836,2,A mercury-bearing variety of sphalerite.
5380c282-875c-4e94-b113-f8179ff24b2e,2,A mercury-bearing variety of tennantite.
494933f5-5cad-4a89-bd1b-d9fada283342,2,A mercury-bearing variety of tetrahedrite.
75cb6391-97e8-4f4a-80c8-11eeb6ec3071,2,A variety of Bromargyrite
69af0539-c1b1-4d6b-9a96-068ca73d8a60,11,"From the Latin Mercurius, the mythological messenger of the gods, in allusion to its mobility in liquid form, the chemical symbol from the Latin hydrargyrum, liquid silver."
2b7bf152-3e05-4696-b94e-acc29229058b,18,Named for its similarity to mertieite-I and isomertieite.
911d3364-a4d5-4015-963c-6649c26f19c4,2,Due to chemical similarity to mesolite
1ccbf9cb-39df-46ad-bddc-fb4ab407c7ac,2,"The prefix, from the Greek meta, indicates a lower hydrate than aluminite."
5d4aa3a3-1903-463b-8bce-4128c81bdf3f,2,"For meta, indicating a lower hydrate, and alunogen."
8a9cbaaf-31e6-4f55-a560-74147a41361d,2,"For ""meta-"" suggesting a level of hydration of the mineral"
7b6e34c1-560c-4e81-8dd4-9247541d503d,2,The prefix meta indicates the dehydration product of autunite.
402a933b-091e-4f39-8be4-52803943f5c3,2,"A variety of Jarlite containing some Mg, Ca, and Ba in substitution for Sr."
8c47ac2c-feee-4c01-ad25-f06cbf8e05ab,2,Named for the composition and its relation to Uranocircite
f29dc044-dff6-454c-a9c5-4b604e0b76a2,2,Formerly considered a lower hydrate of Beryllite.
25118c13-11ec-4950-b9e8-b98de7537144,2,"From the Greek meta, as a lesser hydrate than orthoboric acid."
8fe64e17-230c-40ed-b4f7-23c926b7568b,2,Named from meta 'change' and calciouranoite indicating it's lower hydrate content.
a8af45c9-1afd-4767-889e-a9e9804a5ae4,2,"From the Greek for with, plus cinnabar, in allusion to its common association."
4abbbd3b-ff78-4d47-a307-4dd0e33fe30f,2,For its relation to delrioite and its lesser H2O content.
c0e698ff-999a-4e6d-b160-09bf3f23c23c,2,Dehydration product of haiweeite.
bc85ab83-8e2a-42ac-a804-6cbb8d71d2fc,2,The prefix meta indicates the dehydration product of heinrichite.
7d5b6a49-9d9c-4ab0-b208-b266024b9db1,2,For its relation to hewettite and its lesser H2O content.
4b060db5-2539-4aa6-8421-01759fce211b,2,"The prefix, from the Greek, meta, indicates a lower hydrate than hohmannite."
67e9e514-21bb-471d-ba03-19e071b7a52d,2,The prefix meta indicates the dehydration product of kahlerite.
835d07f8-4204-4277-aab3-867d7d526561,2,The prefix meta indicates membership of this species in the meta-autunite group
9870433b-70fe-4c9a-a922-95d1e263de62,2,"For its dimorphous relation to köttigite, and by analogy to metavivianite."
319fb9be-d3d5-4e7e-b511-9c8eedbe23f9,2,The prefix meta indicates membership in the meta-autunite group
c6f78b96-50bf-42ed-adad-aa349028c311,2,"For its relation to munirite, from which it may form by dehydration."
4be93995-35ee-4d7b-a2bb-83ae881799cf,2,"The prefix meta indicates the dehydration product of 'sodium autunite', the transitory sodium analog of meta-autunite."
fa43a60a-c973-435f-b8e0-4cd88e863d7f,2,The prefix meta indicates the dehydration product of nováčekite.
a1f73959-8015-4165-803f-d024fe1a94bc,2,Dehydrated analogue of rauchite.
837fe45b-0ad6-44c1-b3b4-5d395341db20,2,"For its relation to rossite, from which it may form by dehydration."
1195f91e-d662-42a7-80de-49c18dcf1dc2,2,A member of the Meta-autunite group. The lower hydrate of Saléeite.
b72adafc-2cfa-456a-adac-a871a005c2d3,2,The prefix meta indicates the dehydration product of schoderite.
8299298e-7ab7-4e10-bbdb-bd8d432be90e,2,"From the Greek meta, for a lower hydration state, and its relation to schoepite."
0046ff49-939a-4bc5-bd64-a836a18b0fa2,2,"From the Greek meta, signifying a lower hydrate, and its relation to sideronatrite."
8ab69a28-784f-4000-83c0-f6d2268435f9,2,"From the Greek for with, plus stibnite, in allusion to its composition."
552f478b-097a-412d-8fab-78b5f07dca93,2,As a dehydration product of studtite.
42648241-66ab-4e70-9d92-6f0efb4fb1eb,2,Emphasizes the close chemical and structural relations to switzerite.
ac504221-a7e5-4129-856e-5e62b0da0abf,2,"Closely related to tamboite, which is a trihydrate equivalent of metatamboite, chemically somewhat similar to poughite. The hydroxytellurate group in tamboite and metatamboite seems to be unique among minerals."
28c64e0f-1e59-4d4d-a715-592be91e79e8,2,"A name applied to a high-temperature, hexagonal polymorph of Na2SO4."
1b72e0d1-ded5-4dee-9fb2-d84edf162b18,2,The prefix meta indicates the dehydration product of torbernite.
f9fac399-caed-428d-97b3-f935b7edacd9,2,An altered Triplite.
76f209cc-53f9-4d2c-aa14-0d9fdc5fe5b7,2,The prefix meta indicates the dehydration product of tyuyamunite.
4c9754cb-854a-4511-afda-9efe6748ce6e,2,As a dehydration product of uramphite. A doubtful mineral.
af048ee6-e153-40e6-b9ee-29e0cd86739a,2,"The prefix meta indicates the dehydration product of 'uranocircite', named for its content of uranium, and from the Greek for falcon, for its occurrence at the Falkenstein, Germany."
0d39f062-a4d8-4cfd-b220-09c03fc97078,2,"From the Greek meta, for a lower hydrate, and its relation to uranopilite."
f8d4d352-cc0a-463e-b3d1-f3296feb0076,2,The prefix meta indicates the dehydration product of uranospinite.
65ce0a6e-3e84-4fdd-a059-c3ec62d9aba7,2,The lower hydrate counterpart of uroxite.
949b0884-4e94-4a63-bf49-ac2368fc003a,2,As a dehydration product of vandendriesscheite.
34518bed-0132-4079-bc37-d28cd1731151,2,The prefix meta indicates the dehydration product of vanmeersscheite.
0a0c2709-aa41-4fdc-810d-aea997a139ab,2,The prefix meta indicates the dehydration product of vanuralite.
271a5d5d-e66f-411d-b860-96e7c5c14757,2,For the dimorphous relation with variscite.
13fec4ac-a284-4400-882f-047bf15675f9,2,In allusion to the chemical relation to vauxite.
1c44044b-ceae-46cb-a359-f779e6710dda,2,The prefix meta indicates the dehydration product of vivianite.
f2016592-9875-45b0-9045-dfe76076ddf9,2,"From the Greek for with and voltaite, as originally associated with that species."
a05effe8-a7ec-44de-a47b-46d9b3a570a5,2,"From the Greek meta, for a lower hydrate of zellerite."
1cd03e7a-9aec-4aba-be0e-810eae9e951f,2,The prefix meta indicates the dehydration product of zeunerite.
7333163e-fae0-4e07-a66a-2889c0bc103c,13,Iron found as a constituent of meteorites
d1c6d245-9bd9-43a7-aae4-f19bb9dcd911,2,For the mineral meurigite and its sodium content.
26500193-5b4a-450c-96da-edc8f2f3edd5,16,Due to similarity to diamond
d6d7b7a8-22a8-4081-b962-65bdd107883f,2,A magnesian boothite
93e71936-8f75-4d87-b610-8a760890b6ad,2,A variety of Melanterite
945d95d8-6d0b-47a7-83c6-d9e8734d34b6,2,A Mg-bearing variety of xonotlite.
ed5f70a2-ffdd-498b-86cf-e3b34a35ca08,2,Mg-rich fillowite
692d5e40-29c6-4cac-b936-708b23db81e8,2,A magnesium-rich variety of calcite.
5a40e9cc-a6d5-458b-9376-a1bb7144e138,2,A dolomite with Mg > Ca by a significant amount.
