mineral_id,person,born,died,role,gender,nationality
b10eedd2-d693-4568-bd6b-8d04e57e95bb,Robert Meyrowitz,1916,2013,"American analytical chemist. During World War II, he served in the U.S. Army and, because of his skills as a chemist, he was assigned to work on the Manhattan Project.",M,4
4874643c-99df-4974-8656-b44e2596d699,"Professor Emeritus of Mineralogy, Harry Ingvar Micheelsen (b. 1931) of the University of Copenhagen, Denmark.  He discovered the Nanna pegmatite.",1931,,"Professor Emeritus of Mineralogy of the University of Copenhagen, Denmark. He discovered the Nanna pegmatite.",M,49
c7489cb2-8197-467c-adaf-112b5d762213,Dr. Charles Edward Michener,1907,2004,"Geologist for the Canadian Nickel Company, who discovered the mineral.",M,35
09dc91c1-bd79-4580-bf8d-acd00b7e8814,Aleksandr Fedorovich von Middendorf,1815,1894,"Academician of the Imperial Russian Academy of Sciences, who carried out the first mineralogical study of the Khibiny Mountains.",M,147
f3d4f7c8-6dff-4997-8222-ac3f895e918d,Henry Alexander Miers,1858,1942,"Professor of Mineralogy, Oxford University, Oxford, England.",M,27
0e769b96-def3-470e-8402-6bc8e570259e,Miguel Romero Sanchez,1926,1997,"Chemist, agribusiness leader, politician, and philanthropist. The Miguel Romero Award is hosted by the Tucson Gem and Mineral Society.",M,116
0793eaa7-f397-4146-b785-226543a23a9f,Milan Rieder,1940,,In recognition to his contributions to mineralogy and his service to the international mineralogical community,M,48
4af02945-b3b8-40b3-a4d8-2dd8d476e907,William Hallowes Miller,1801,1880,"British mineralogist, Cambridge University, Cambridge, England, who first studied crystals of the mineral.",M,27
51c39318-4e24-4d03-a797-5c97db82b839,F.T. Millis,,,"A person, who collected the first specimens.",M,4
d43f63ce-45be-4a88-a046-00d1650297bb,Professor Federico Millosevich,1875,1942,"Italian mineralogist, University of Rome, Rome, Italy.",M,88
1f21e378-8155-4747-907d-78fbebf22999,Dr Stuart Mills,,,"mineralogist, crystallographer and Senior Curator of Geosciences, Museum Victoria, Australia, who has described numerous new minerals and who worked on nomenclature and crystallographic questions.",M,10
8fab07cb-385e-4b20-a89b-93ee39958f49,Milota Makovicky,1941,,"Geological Institute, University of Copenhagen, for her outstanding investigations of sulphide and sulfarsenide systems with platinum-group elements.",F,49
8283c9ef-7d72-42b4-ae47-f71e7211c1ea,Dr. A.E. Minami,1899,1977,"A person, who studied the hot springs around the Kusatsu-Shirane volcano, Japan.",M,91
e1240788-0626-4e0a-9a39-f1627cfa7fab,Professor Dmitry Andreevich Mineev,1935,1992,"Russian geochemist and mineralogist, founder of the Russian Academy of Sciences.",M,147
05e5ed64-5d6c-44de-8a26-f8ce825b2321,Professor Carlo Minguzzi,1910,1953,"Italian mineralogist, University of Pavia, Pavia, Italy.",M,88
58ac4ab2-6585-4155-b407-960a9aff0189,Dr. Hugh Dinsmore Miser,1884,1969,geologist with the U.S. Geological Survey. This was a renaming of the inappropriately named natroxonotlite.,M,4
88e50faf-a996-4c2d-af6c-871ff0a8bfb6,Dr. Nonna Mikhailovna Mitryaeva,1920,,in recognition of her contributions to the mineralogy of Kazakhstan,F,93
fef6fbce-30c0-433c-985d-f675f52c89c4,Eilhardt Mitscherlich (,1794,1863,"German crystallographer and chemist, who first synthesized the compound.",M,68
984232e7-a689-4b6d-91d3-dd188677ec2e,Anton Mixa,1838,1906,"a mining official from Příbram, who found the mineral at Jáchymov, Czech Republic.",M,48
91843c56-5bb8-4059-b01b-a723ad0b8da5,Michitoshi Miyahisa,1928,1983,for his contribution to the study of ore deposits on Kyushu.,M,91
83ddbfed-0176-43c5-8554-a05276f23cb4,Dr. Yves Moëlo,,,"Institut des Matériaux, CNRS - Université de Nantes, France, a specialist of lead sulphosalt mineralogy. He first prepared and studied this compound.",M,64
9513bf84-2fe0-4324-8a45-e97410df222e,Professor Günter Harald Moh,1929,1994,"Professor at University of Heidelberg, Heidelberg, Germany, who first synthesized the compound.",M,68
f7a171fa-3542-405c-b575-0852e1107155,Gerhard Möhn,1959,,"amateur mineralogist and mineral collector, who has provided many samples from Chilean and German localities to professional mineralogists for study, including the first specimens of this new mineral.",M,68
dd8dcb69-bcea-4d13-a36f-c58c4a931b44,Karl Friedrich Mohr,1806,1879,"German analytical chemist, for whom the synthetic compound has long been named.",M,68
7f44e4c9-55f7-4b10-8f08-73a70d0b94bf,Friederich Mohs,1773,1839,"mineralogist, who developed the Mohs hardness scale",M,68
718aada7-0f83-40c9-8d1f-f7d46e7e2627,Ferdinand F. Henri Moissan,1852,1907,"French chemist, who noted the species in the Canyon Diablo meteorite.",M,64
0ca83454-b74f-4ec1-8da1-a611f0030611,Hitoshi Momoi,1930,2002,"mineralogist and Profesor at Ehime University, Japan. He first recognized Mn3V2Si3O12 molecules in garnet.",M,91
a3255487-cf96-4a62-8ff5-912ae9015f3b,Don Ismael Montes,1861,1933,Twice president of Bolivia and founder of the Escuela Práctica de Mineriá at Oruro,M,24
843e12b5-2970-4a4a-8c43-9be56fd89b72,Dr. Arthur Montgomery,1909,1999,"American mineralogist, Professor of Geology, Lafayette College, Easton, Pennsylvania, USA, who collected the first specimens.",M,4
2e62ab83-27af-4b42-978e-9316e234bec8,Teodoro Monticelli,1759,1845,Italian mineralogist,M,88
81e65837-be69-4a0f-960e-5a31fd9a3ad8,Montroyd Sharp,1861,,"an owner of the mercury deposit at Terlingua, Texas, USA.",M,27
f0b93441-34b4-45ef-8971-c53375f06cc2,Dr. Gideon Emmet Moore,1842,1895,"American chemist, an early investigator of Franklin and Sterling Hill minerals.",M,4
d5bf1ca7-cbe2-4648-a149-a518d841869b,Dr. Walter Wilson Moorhouse,1913,1969,"Canadian Professor of Geology, University of Toronto, Toronto, Canada.",M,35
d0c943db-183f-4ac9-869a-a7cc5154cd05,Dr. Luciano Jacques de Moraes,1896,1968,Brazilian mineralogist and geologist.,M,26
a3fcb620-8a8c-47c0-806f-8d448a2cf6b1,Professor Jules Moreau,1931,2015,"Belgian mineralogist, Catholic University of Louvain, Louvain, Belgium.",M,20
f33c6b7f-3d57-448c-a072-c989a52e8e2c,Grover C. Moreland,1912,1978,"Supervisor of sample preparation, Smithsonian Institution, Washington, D.C., USA.",M,4
2da16326-991a-42d3-a57a-42e3d36d583c,Seňor Antonio Moreno Ruiz,1796,1852,"Spanish pharmacist and chemist, Academy of Natural Sciences, Madrid, Spain.",M,167
1fe96ccc-1cb8-4360-a830-51d0f1b35e62,John Pierpoint Morgan,1837,1913,Banker,M,4
5fa0a48e-f0c9-4455-b9e1-a81ed4340083,Nobuo Morimoto,1925,2010,mineralogist and professor at Osaka University and Kyoto University.,M,91
dbc9e387-d4c0-4d8f-a2c2-fcede2d0de10,Mr. E.A. Morineau,,,"Director of the tin mine, Montebras, France, who supplied the first specimens.",M,64
6c22a92b-6083-4cfb-b43b-c5fa9f7c3448,Józef Marian Morozewicz,1865,1941,"Professor of Mineralogy, Jagellonian University, Krako´w, Poland.",M,143
5f749b45-d296-48a9-8b74-cf4ed47fff61,Carl Gustav Mosander,1797,1858,"Swedish chemist and mineralogist, who had discovered and described the element Lanthanum in 1839",M,172
42fb8e04-82da-4fec-a282-96e9a7763470,Carl Gustav Mosander,1797,1858,"Swedish chemist and mineralogist, who had discovered and described the element Lanthanum in 1839",M,172
418a91ee-3e60-439a-a4c6-879dfcd7f347,Alfred J. Moses,1859,1920,"American mineralogist, Professor of Mineralogy, Columbia University, New York City, New York, USA, who described several other mercury minerals from Terlingua.",M,4
9724c11a-1f90-40c5-a6de-67917f2a1b0a,A.V. Moskvin,1897,1974,"the Russian geologist, a member of the Pamirs- Tadjikskaya expedition and author of numerous scientific papers on the geology of Central Asia.",M,147
422c1323-4dec-450f-9411-8ccc9dccdba0,Professor Rudolf Ludwig Mössbauer,1929,2011,"He discovered the resonance of <U+03B3> rays that bears his name, for which he was awarded the 1961 Nobel Prize in physics. Without this technique, the very existence of this mineral in gleysols and the true nature of the ‘green rust’ compounds could not be understood.",M,68
d2c7e052-4738-4587-ab7b-cdc19572e5cb,Annibale Mottana,,,"Professor of Mineralogy, University of Roma Tre, ""in recognition of his leaderhip and support of investigations and cataloguing of the Latium minerals, during which the mottanaite-(Ce) sample was found"".",M,88
1c9457b8-a106-4e3a-8982-5bab42c17f32,Edgar Donald Mountain,1901,1985,"Professor of Geology, Rhodes University, Grahamstown, South Africa.",M,165
29ef25c3-6548-46c7-883c-7ab9ce53a9a4,Louis Moyd,1916,2006,"mineralogist, Emeritus Curator, National Museum of Natural Sciences, Ottawa, Canada, for his contributions to mineralogy.",M,35
19e20709-c2e7-45cd-b6b1-c13a5d4a9d31,Wolfgang Amadeus Mozart,1756,1791,a prolific and influential composer of the Classical era. Mineral was discovered 200 years after his death.,M,11
4eb67467-f45f-41eb-8be2-efab43986e94,Dr. Nadezhda Nikolaevna Mozgova,1931,,"mineralogist, Institute of Geology of Ore Deposits, Petrography, Mineralogy, and Geochemistry, Moscow, Russia, who has contributed especially to the knowledge of sulphosalt minerals.",F,147
081361c6-ddea-4d73-85b5-040f9cd23c26,Zdenek Mrázek,1952,1984,He collected the first specimens and recognized their unusual characteristics.,M,48
84736f04-7edb-480b-b1b9-5360ba8c9e37,Mary Emma Mrose,1910,2003,"mineralogist, U.S. Geological Survey, Washington, D.C.",M,4
7bb6f075-c3dc-498e-adb6-23d475b6d156,Dr. Arno Mücke,1937,,"mineralogist, Mineralogical-Petrological Institute, Göttingen University, Göttingen, Germany, for his work in systematic and ore mineralogy.",M,68
4022ced6-3f93-4485-bed9-762d581165c3,H. Muck,,,"Mineralogist, who discovered the minerals",M,68
a9a17458-5a9e-45c3-9784-0cee02ed7dae,John Muir,1834,1914,"mountaineer, conservationist, and naturalist, whose name is intimately associated with the California Sierra Nevada.",M,4
71bd0558-ee2b-4e35-bb81-015044b066d5,Aleksei Stepanovich Mukhin,1910,1974,geologist with the West Siberian Geological Survey.,M,147
aa461d12-465c-4f43-b95e-9c24e3d78bc6,Dr. William Gustav Mumme,1936,,"mineralogist, C.S.I.R.O., Melbourne, Australia, who first studied the mineral, for his work with sulphosalts.",M,10
39dcc042-c2e4-482b-b650-bd2b5c0f7320,Professor Walter Mund,1892,1956,"radiochemist, Catholic University of Louvain, Louvain, Belgium.",M,20
caf3441a-13c4-4de0-8fa2-74c02aeccee0,Munir Ahmad Khan,1926,1999,"Chairman, Pakistan Atomic Energy Commission.",M,137
c7077fd4-32c5-43e1-b5b9-d4d4bedfff18,Professor Emeritus Nobuhide Murakami,1923,1994,"Professor Emeritus of Yamaguchi University, Japan.",M,91
321f3546-5a64-4294-88d6-7d5d50a231f7,Mikhail Nikolaevich Murashko,1952,,"mineralogist and mineral dealer, who discovered a lot of new minerals in rocks of Hatrurim formation.",M,147
d1a6c856-7817-4d8f-8307-a9e8e6cfd6eb,Kiguma Jack Murata,1909,2001,"geochemist, U.S. Geological Survey, Menlo Park, California, USA, for his work on rare-earth chemistry.",M,4
08780558-87aa-4ee4-8be5-7266d35b8d4e,Professor Joseph Murdoch,1890,1973,"mineralogist, University of California, Los Angeles, California, USA.",M,4
44e00a06-9d9c-487a-93e4-40bbe9a94c67,I.V. Mushketov,1850,1902,Geologist,M,147
a0b89c47-257a-4dff-8cf9-be75c6a2a194,Professor Friedrich Wilhelm Muthmann,1861,1913,"the chemist and crystallographer at Technische Hochschule, Munich, Germany.",M,68
f570cd0e-7c63-4fbd-9f18-dec1d478068d,Sof'ya Ivanovna Naboko,1909,,"Institute of Volcanology, Petropavlovsk-Kamchatskii, Russia, Russian volcanologist who first collected the mineral.",M,147
e1263bb6-be68-4fdb-8bfb-4be3c77f2ac6,Otokichi Nagashima,1890,1969,amateur mineralogist,M,91
74154160-3c59-4fc0-96ef-1ac814f80050,Guenther Nagelschmidt,,,chemist who first reported the synthetic compound in slags.,M,68
4036e073-8743-4757-a890-3986396516b2,Professor Anthony J. Naldrett,1933,,University of Toronto and past President of both the Mineralogical Association of Canada and the International Mineralogical Association for significant contributions to our understanding of platinum-group element (PGE) deposits.,M,35
2cc9c035-d74b-477e-b1b1-0508599667bb,Dmitry Vasiljevich Nalivkin,1889,1982,"participant of the Pamiro-Tadjik expedition (1920-1930) and author on the geology, stratigraphy and paleontology of Central Asia.",M,147
9ad5a5c5-2708-45f2-a0bf-2689b9b3784d,Matsuo Nambu,1917,2009,"Professor at Tohoku University, Sendai, Japan.",M,91
c29a823e-c3ba-4b93-8de2-740df8fce4f3,Dr. Barbara P. Nash,1944,,"Professor of Geology and Geophysics, University of Utah, Salt Lake City, Utah, USA., for her many contributions to the geochemistry and petrogenesis of volcanic systems, as well as, for her contributions to the description of several new minerals.",M,4
9be8a51d-810d-40b9-9528-a682c1411663,Rafaello Nasini,1854,1931,chemist,M,88
d6d850e6-d2ee-475e-9879-2d16b740f6de,Professor Boris Nikolaevich Nasledov,1885,1942,"geologist, for his investigations of the mineral resources of the Chatkal-Kuramin region, Kyrgyzstan-Uzbekistan.",M,147
e016d7ca-144e-4b77-867f-1603a72d0d7b,Frank Lewis Nason,1856,1928,"geologist, Geological Survey of New Jersey, USA.",M,4
46588c45-a8cb-4a3d-8aa4-a92b249f073e,Nataliya Malik,,,"Institute Of Volcanology And Seismology - Laboratory of Active volcanism, Petropavlovsk-Kamchatsky, Russia",F,147
bf67603f-d215-4a00-b239-fb34fd814872,Nataliya Vasil'evna Frolova,1907,1960,"geologist, Irkutsk University, Irkutsk, Russia.",F,147
b1e0c7ed-9f5c-43f2-8877-26882d235f68,Professor Natan (Antolii) Il'ich Ginzburg,1917,1984,"mineralogist and geologist, All-Union Research Institute of Mineral Resources, Moscow, Russia, student of oxidized tin deposits.",M,147
99737be4-ae45-499a-9f4b-8d14dda23589,Carl Friedrich Naumann,1797,1873,For German mineralogist and crystallographer,M,68
5712366e-9b02-4901-af74-c5818c2c958a,Leo Neal Yedlin,1908,1977,"American lawyer, author, and prominent mineral collector, who discovered the mineral. The mineral yedlinite is also named in his honor.",M,4
85ba1a93-31bd-4477-8e96-445191604899,Georgii N. Nechelyustov,1939,,"a noted Russian electron microprobe analyst of new mineral species, in particular titano-silicates",M,147
a7e929f2-71f2-4199-8815-31c46937b086,Dr. Yevgeny I. Nefedov,1910,1976,"Russian mineralogist, St. Petersburg, Russia, involved in the discovery of a number of Kola minerals.",M,147
ee6cfe43-6438-475f-b9e6-b3ed92113caa,Frank Neighbor,1906,,"American petroleum geologist, Sun Oil Co. who logged the first specimen.",M,4
d04ea1f4-08cc-40ee-81e4-2bb3f1b6276f,Ivan Yakovlevich Nekrasov,1929,2000,"Russian mineralogist, Institute of Experimental Mineralogy, Moscow, Russia.",M,147
73316c2f-1abd-4879-a1bc-c83d7a8ccd4c,Joseph A. Nelen,1923,2005,"chemist at the Smithsonian Institution, Washington, D.C., USA.",M,4
7341444d-4180-4b78-b83a-91667550976d,Louis Neltner,1903,1985,"pioneer student of mineral deposits of the High Atlas Mountains, Morocco.",M,64
53ac8228-e343-4c55-8b5c-4205cba2f545,Konstantin Avtonomovich Nenadkevich (1880{1963),1880,1963,"Russian mineralogist and geochemist, A.E. Fersman Mineralogical Museum, Moscow, Russia.",M,147
de394bb5-cfa1-4d13-81d7-49968c2697d9,Konstantin Avtonomovich Nenadkevich,1880,1963,Soviet geochemist-mineralogist,M,147
a2728669-bdd7-47e3-8c45-270fe485def2,Fabrizio Nestola,1972,,"Italian mineralogist and crystallographer, Department of Geosciences, University of Padua, Italy.",M,88
d13de993-3cfa-4397-bbe5-ed1cffc9f741,James Cosmo Newbery,1843,1895,"geologist, Melbourne, Australia, who initially found the mineral.",M,10
5040fbfc-7691-4e3d-a74a-05ad4bdbbe2a,Charles Stuart Ney,1918,1975,geologist in charge of early exploration at the Lime Creek deposit.,M,35
f083fa57-090e-42f3-b82b-db6c58731241,Samuel Danford Nicholson,1859,1923,"miner, mayor of Leadville, Colorado, and US senator",M,4
5e495698-a482-4e3b-95b9-1e5c625c6b9f,Academician Nikolay (Nick) Vladimirovich Sobolev,1935,,for his contributions to mineralogy and petrology.,M,147
790e9874-fe78-419f-8faa-182358a055dd,Dr. Gerhard Niedermayr,1941,2015,"mineralogist and geologist, Naturhistorisches Museum, Vienna, Austria, compiler of the regional mineralogy of the eastern Alps.",M,11
21474be1-d1c0-4aef-b547-4d093a311f84,Niels Hendrik David Bohr,1885,1962,Danish physicist. He contributed to understanding atomic structure and quantum mechanics. He received the Nobel Prize in Physics in 1922.,M,49
5d7cef32-8e3a-46c4-be31-25231ae21560,Troels F.D. Nielsen,1950,,a geologist with the Geological Survey of Denmark and Greenland.,M,49
d4fc6507-964c-4225-90d3-179f321873f6,Alfred Otto Carl Nier,1912,1994,"Professor of Chemistry at the University of Minnesota, Minneapolis, Minnesota, USA, a founder of mass spectroscopy.",M,4
bc6289e0-6761-44ee-aa9c-b4e7ea635fab,Roman Vladimirovich Nifontov,1901,1960,Russian geologist who studied sedimentary and placer deposits.,M,147
990008dd-7eb7-4dac-90dc-e8346eecfa16,Professor Paul Niggli,1888,1953,"Swiss mineralogist, University of Zurich, Zurich, Switzerland.",M,173
0eea58cc-0fbb-4f54-8b81-2e3d36ff5305,Anthony J. Nikischer,1949,,"For American mineralogist and mineral dealer, who first analyzed the mineral.",M,4
dacfa677-50cc-4145-8d2c-5e49fe552ebe,Nikolai Vasilyevich Melnikov,1909,1980,Soviet mining scientist. Academician of the USSR Academy of Sciences,M,147
c88830d6-d560-4739-b1a4-0a26b1104eeb,Prof. Nikolai Grigorievich Sergiev,1901,1960,,M,93
2fef4f2f-ec45-44b1-b292-72d994399c61,Harvey Harlow Nininger,1887,1986,for his contributions to meteoritics.,M,4
ddd6a607-20ba-41ab-b02d-b73a677dc6d3,William H. Nisson,1912,1965,"amateur mineralogist, mineral collector and dealer, of Petaluma, California, USA, who first noted the mineral.",M,4
